x,vx,z,vz,phi,w,value,d1,d2,d3,d4,d5,d6,d7,d8
2.4269462402130406,0.16657531465040698,3.9078443497869597,1.109430268061399,-2.439803090693027,2.6818054231838335,0,4.419735908508301,3.8790643215179443,3.996260166168213,4.898285388946533,7.847353935241699,3.1003732681274414,7.5084004402160645,4.352665424346924
-1.1426561609396355,1.744089719706873,6.408987649949591,-1.488674837840105,2.295501722695036,-2.973335123226812,0,3.998547315597534,5.211923599243164,6.1255083084106445,3.009702444076538,6.117502689361572,7.9699225425720215,6.560532569885254,2.3013951778411865
0.8920272749204816,0.7636656294366091,2.9067908968350475,1.573370822234799,-1.1099372495070745,1.40434911675122,0,4.006533145904541,1.730305790901184,1.5464613437652588,1.6247773170471191,4.693388938903809,4.2090935707092285,6.737058162689209,7.071661949157715
-4.312465404474452,1.2354804320729231,8.621316260210408,1.8475533520921288,2.880604123944095,-0.14404410077802732,0,9.13608169555664,2.082998275756836,1.7289981842041016,5.379251956939697,8.585288047790527,2.2009599208831787,1.0565708875656128,0.76854407787323
0.9291312050027631,1.0002437203138843,7.277635716619035,0.46766978073670895,0.6379770745594557,1.9241721776733476,0,2.9345929622650146,2.4194579124450684,2.37754225730896,2.743863105773926,3.928365468978882,3.9408113956451416,3.8619742393493652,1.3640544414520264
-0.2857627762215458,-1.210653699610495,5.479772762534171,-0.5526792508749336,-1.923147918912157,-0.34919756493613896,0,5.461460113525391,1.6565505266189575,1.9699522256851196,5.236697673797607,4.468992233276367,4.501190185546875,1.2824171781539917,1.1153664588928223
1.54491116691975,1.5827183734611014,8.218253821147957,0.7597515797437073,-0.44970337634248647,2.7174912368720845,0,4.064265727996826,5.060163497924805,2.206192970275879,1.567845344543457,1.3718562126159668,1.419001579284668,1.7397713661193848,2.7943665981292725
-1.76295259378937,1.7465653463374116,7.010393578620752,1.9458002256995446,-2.8990154500284238,-1.9585519313667197,0,2.995333433151245,7.205843925476074,7.84636926651001,6.980192184448242,3.3600165843963623,0.7572087645530701,0.5456516146659851,0.4876885414123535
1.4431236124498517,0.4776539497096608,2.109933505354209,-1.806775696069797,2.3710284349451296,2.2364223191469312,0,3.7349956035614014,3.3482613563537598,3.517988920211792,2.882330894470215,2.11405348777771,1.8945924043655396,1.9873126745224,2.5042600631713867
3.232336320566798,0.526033908820291,7.086310349560021,1.1103993185554097,-0.8995040765721747,0.5687761701654481,0,0.8520852327346802,4.402544021606445,4.287030220031738,4.9312238693237305,3.12253737449646,2.5675320625305176,2.515630006790161,2.879349946975708
